scenario,building,city,year,sql_path,extracted_at,interval_minutes,time_rows,representative_zone,abups_occupied_cooling_not_met_hours,abups_occupied_heating_not_met_hours,abups_time_not_comfortable_simple_ashrae55_hours,conditioned_building_area_m2,cooling_electricity_annual_gj,cooling_electricity_annual_kwh,cooling_electricity_min_kw,cooling_electricity_min_timestamp,cooling_electricity_min_w,cooling_electricity_peak_kw,cooling_electricity_peak_timestamp,cooling_electricity_peak_w,electricity_facility_annual_gj,electricity_facility_annual_kwh,electricity_facility_min_kw,electricity_facility_min_timestamp,electricity_facility_min_w,electricity_facility_peak_kw,electricity_facility_peak_timestamp,electricity_facility_peak_w,electricity_hvac_annual_gj,electricity_hvac_annual_kwh,electricity_hvac_min_kw,electricity_hvac_min_timestamp,electricity_hvac_min_w,electricity_hvac_peak_kw,electricity_hvac_peak_timestamp,electricity_hvac_peak_w,environment_period_index,facility_building_electricity_demand_rate_max_kw,facility_building_electricity_demand_rate_mean_kw,facility_building_electricity_demand_rate_min_kw,facility_cooling_setpoint_not_met_occupied_time_max_timestep_hours,facility_cooling_setpoint_not_met_occupied_time_total_hours,facility_cooling_setpoint_not_met_time_max_timestep_hours,facility_cooling_setpoint_not_met_time_total_hours,facility_heating_setpoint_not_met_occupied_time_max_timestep_hours,facility_heating_setpoint_not_met_occupied_time_total_hours,facility_heating_setpoint_not_met_time_max_timestep_hours,facility_heating_setpoint_not_met_time_total_hours,facility_hvac_electricity_demand_rate_max_kw,facility_hvac_electricity_demand_rate_mean_kw,facility_hvac_electricity_demand_rate_min_kw,facility_purchased_electricity_energy_peak_timestep_kwh,facility_purchased_electricity_energy_total_kwh,facility_purchased_electricity_rate_max_kw,facility_purchased_electricity_rate_mean_kw,facility_purchased_electricity_rate_min_kw,facility_total_electricity_demand_rate_max_kw,facility_total_electricity_demand_rate_mean_kw,facility_total_electricity_demand_rate_min_kw,fans_electricity_annual_gj,fans_electricity_annual_kwh,fans_electricity_min_kw,fans_electricity_min_timestamp,fans_electricity_min_w,fans_electricity_peak_kw,fans_electricity_peak_timestamp,fans_electricity_peak_w,heating_electricity_annual_gj,heating_electricity_annual_kwh,heating_electricity_min_kw,heating_electricity_min_timestamp,heating_electricity_min_w,heating_electricity_peak_kw,heating_electricity_peak_timestamp,heating_electricity_peak_w,interior_equipment_electricity_annual_gj,interior_equipment_electricity_annual_kwh,interior_equipment_electricity_min_kw,interior_equipment_electricity_min_timestamp,interior_equipment_electricity_min_w,interior_equipment_electricity_peak_kw,interior_equipment_electricity_peak_timestamp,interior_equipment_electricity_peak_w,interior_lights_electricity_annual_gj,interior_lights_electricity_annual_kwh,interior_lights_electricity_min_kw,interior_lights_electricity_min_timestamp,interior_lights_electricity_min_w,interior_lights_electricity_peak_kw,interior_lights_electricity_peak_timestamp,interior_lights_electricity_peak_w,outdoor_drybulb_c_max,outdoor_drybulb_c_mean,outdoor_drybulb_c_min,outdoor_rh_pct_max,outdoor_rh_pct_mean,outdoor_rh_pct_min,outdoor_wetbulb_c_max,outdoor_wetbulb_c_mean,outdoor_wetbulb_c_min,rep_zone_humidity_ratio_max,rep_zone_humidity_ratio_mean,rep_zone_humidity_ratio_min,rep_zone_mean_air_temp_c_max,rep_zone_mean_air_temp_c_mean,rep_zone_mean_air_temp_c_min,rep_zone_mean_radiant_temp_c_max,rep_zone_mean_radiant_temp_c_mean,rep_zone_mean_radiant_temp_c_min,rep_zone_operative_temp_c_max,rep_zone_operative_temp_c_mean,rep_zone_operative_temp_c_min,rep_zone_rh_pct_max,rep_zone_rh_pct_mean,rep_zone_rh_pct_min,rep_zone_sensible_cooling_energy_peak_timestep_kwh,rep_zone_sensible_cooling_energy_total_kwh,rep_zone_sensible_cooling_rate_max_kw,rep_zone_sensible_cooling_rate_mean_kw,rep_zone_sensible_cooling_rate_min_kw,rep_zone_sensible_heating_energy_peak_timestep_kwh,rep_zone_sensible_heating_energy_total_kwh,rep_zone_sensible_heating_rate_max_kw,rep_zone_sensible_heating_rate_mean_kw,rep_zone_sensible_heating_rate_min_kw,rep_zone_thermostat_air_temp_c_max,rep_zone_thermostat_air_temp_c_mean,rep_zone_thermostat_air_temp_c_min,total_building_area_m2,unconditioned_building_area_m2,annual_edh_c_h,daily_edh_max_k_h,delta_t_max_k,daily_edh_exceed_6kh_count,hdd_18,cdd_18,summer_mean_drybulb_c,outdoor_humidity_ratio_mean,high_wetbulb_hours,high_rh_hours,annual_ghi_kwh_m2,summer_ghi_kwh_m2,peak_ghi_w_m2,extreme_solar_hours,hot_days_30c,hot_days_35c,heatwave_days,hot_nights,max_consec_hot_days_30c,max_consec_hot_days_35c
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2035,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2035\eplusout.sql,2026-04-21T15:21:55,10,52560,CORE_BOTTOM,243.33,14.67,956.83,4982.19,258.37,71769.44444445019,0.0,01-JAN-00:10,0.0,63.58856,17-JUL-08:40,63588.56,1374.53,381813.8888889194,12.32482,16-APR-17:20,12324.82,158.74982,18-SEP-15:10,158749.82,380.62,105727.77777778624,0.16834,01-JAN-00:10,168.34,92.81646,17-JUL-08:40,92816.46,3,72.7623949020037,31.511916154039337,12.149012785128756,0.1666666666666666,243.33333333332823,0.1666666666666666,260.833333333328,0.1666666666666666,14.666666666666648,0.1666666666666666,14.666666666666648,92.8233131143771,12.074091914445306,0.1683410486422979,26.458303434340284,381813.4306798887,158.7498206060417,43.5860080684808,12.324818148993948,158.7498206060417,43.5860080684808,12.324818148993948,104.74,29094.44444444677,0.0,01-JAN-00:10,0.0,28.39637,17-JUL-07:10,28396.37,5.82,1616.666666666796,0.0,01-JAN-00:10,0.0,60.92621,26-DEC-07:10,60926.21,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.04,66122.22222222752,0.90768,30-JUL-17:20,907.68,25.00379,02-JAN-17:00,25003.79,31.3,18.237234589040835,4.0,100.0,65.26137747336378,9.0,24.70045796563822,13.819178706874622,0.09138339215954,0.0141897660673709,0.0080209338928694,0.0015961586918172,27.13628457949734,24.872646593496384,23.49715405283674,26.583759420536108,25.39810830567328,24.03202896531721,26.846190320782327,25.135377449584805,23.76459150907697,69.56763212494515,41.09322647616002,8.389683584350674,4.532465324770671,73157.5748286931,27.19479194862403,8.35132132747642,0.0,0.0,0.0,0.0,0.0,0.0,27.13628457949734,24.872646593496384,23.49715405283674,4982.19,0.0,132.2577,6.3846,0.8462,1,745.75,832.32,20.5679,0.00835148,0,4045,2004.9,701.54,1255.8,790,5,0,0,8,2,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2036,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2036\eplusout.sql,2026-04-21T15:21:59,10,52560,CORE_BOTTOM,209.0,19.17,870.0,4982.19,235.22,65338.88888889412,0.0,01-JAN-00:10,0.0,64.16187000000001,27-SEP-13:00,64161.87,1351.37,375380.5555555856,12.3308,18-JUN-17:50,12330.8,160.80997,27-SEP-13:00,160809.97,356.79,99108.33333334127,0.16834,01-JAN-00:10,168.34,93.39715,27-SEP-13:00,93397.15,3,72.7623949020037,31.53333177276449,12.146718909946612,0.1666666666666666,208.99999999999685,0.1666666666666666,230.66666666666228,0.1666666666666666,19.166666666666664,0.1666666666666666,19.166666666666664,93.40400223894343,11.318394782099602,0.1683410486422979,26.801661923491192,375381.1246205548,160.80997154094717,42.85172655486043,12.330799073116925,160.80997154094717,42.85172655486043,12.330799073116925,102.35,28430.55555555783,0.0,01-JAN-00:10,0.0,28.39637,05-JUN-11:00,28396.37,7.53,2091.666666666834,0.0,01-JAN-00:10,0.0,78.06875,09-JAN-07:10,78068.75,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.71,66308.33333333864,0.90538,25-JUN-17:20,905.38,25.00379,02-JAN-17:00,25003.79,29.9,18.197615106544934,1.8,100.0,63.24271308980213,11.0,26.29998779296875,13.51432177103355,-0.8082633177482184,0.0172135416141937,0.0078311302066877,0.001811389588577,27.20299012064365,24.857560167451545,22.768340723704693,27.083376198690903,25.371632340033447,23.238775397801763,26.919301832269603,25.11459625374244,23.003558060753228,79.19191321295466,40.2143011881444,10.01927126519371,4.693262187488629,72514.12396050326,28.159573124931768,8.277868032020907,0.0,0.0,0.0,0.0,0.0,0.0,27.20299012064365,24.857560167451545,22.768340723704693,4982.19,0.0,147.5605,8.7859,0.9193,3,742.95,815.28,20.2543,0.00799843,0,3686,1954.6,692.49,1128.1,754,0,0,0,2,0,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2037,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2037\eplusout.sql,2026-04-21T15:22:02,10,52560,CORE_BOTTOM,246.0,16.0,1012.0,4982.19,212.33,58980.55555556028,0.0,01-JAN-00:10,0.0,67.68666,26-SEP-13:10,67686.66,1323.23,367563.8888889183,12.32756,21-MAY-17:20,12327.56,162.48591,08-NOV-17:00,162485.91,328.12,91144.44444445174,0.16834,01-JAN-00:10,168.34,95.35186,25-SEP-14:10,95351.86,3,72.7623949020037,31.550038870216756,12.150366146900405,0.1666666666666666,245.99999999999477,0.1666666666666666,263.3333333333283,0.1666666666666666,15.999999999999975,0.1666666666666666,15.999999999999975,95.35870582209704,10.40916816430385,0.1683410486422979,27.080985806633187,367562.6536223354,162.48591483979914,41.959207034516645,12.327564784858929,162.48591483979914,41.959207034516645,12.327564784858929,96.35,26763.88888889103,0.0,01-JAN-00:10,0.0,28.39637,05-JUL-09:40,28396.37,7.74,2150.000000000172,0.0,01-JAN-00:10,0.0,71.77491,18-DEC-07:10,71774.91,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,239.24,66455.55555556087,0.90903,16-JUL-17:20,909.03,25.00379,02-JAN-17:00,25003.79,31.0,17.122586567732117,1.9,100.0,63.65094178082192,5.0,26.826453314185823,12.704353863284291,-2.4146040634187846,0.0168901502489669,0.0075544473219762,0.000944319427792,27.243354861795343,24.837383177551548,23.338939611900937,27.01551340882654,25.32019687411511,23.846998266548997,26.97908317669331,25.078790025833417,23.592968939224967,75.6376310692666,38.75380478070099,5.057901243673365,4.972538694417396,70503.72787704783,29.83523216650438,8.048370762220117,0.0,0.0,0.0,0.0,0.0,0.0,27.243354861795343,24.837383177551548,23.338939611900937,4982.19,0.0,147.3774,9.7295,0.9791,2,960.92,640.39,20.2758,0.00774676,0,4059,1945.28,674.91,1146.7,705,6,0,0,7,2,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2038,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2038\eplusout.sql,2026-04-21T15:22:06,10,52560,CORE_BOTTOM,291.83,6.33,936.33,4982.19,265.68,73800.00000000591,0.0,01-JAN-00:10,0.0,63.40755,18-AUG-11:20,63407.55,1384.97,384713.88888891967,12.32827,11-JUN-17:20,12328.27,154.82581,08-AUG-16:00,154825.81,390.61,108502.77777778644,0.16834,01-JAN-00:10,168.34,92.59275,11-AUG-09:20,92592.75,3,72.7623949020037,31.526184875328187,12.146718909946616,0.1666666666666666,291.83333333333155,0.1666666666666666,311.8333333333338,0.1666666666666666,6.333333333333336,0.1666666666666666,6.333333333333336,92.59959857353496,12.39093527993702,0.1683410486422979,25.804301147180865,384713.97256008646,154.82580688308516,43.91712015526045,12.328269248849528,154.82580688308516,43.91712015526045,12.328269248849528,109.82,30505.555555557992,0.0,01-JAN-00:10,0.0,28.39637,08-AUG-10:10,28396.37,3.41,947.222222222298,0.0,01-JAN-00:10,0.0,50.84324,02-JAN-07:10,50843.24,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.49,66247.22222222753,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-17:00,25003.79,31.1,18.64834760273955,3.8,100.0,61.92963280060883,7.0,25.8724246643943,13.847594449137626,-0.8917592765993556,0.0152452597022621,0.0078360878170188,0.0011948632175197,27.204617675596264,24.8985032094272,23.307841013254315,26.75821823151951,25.44167757937508,23.85152429163745,26.9113906894036,25.17009039440104,23.57968265244588,74.90897762977838,40.09129619557059,6.151866718914969,4.604936634422946,74130.5967047605,27.629619806537672,8.462396884105006,0.0,0.0,0.0,0.0,0.0,0.0,27.204617675596264,24.8985032094272,23.307841013254315,4982.19,0.0,142.8027,6.1389,0.9114,1,574.75,811.5,21.0106,0.00820544,0,3418,1998.22,691.51,1106.8,777,3,0,0,4,2,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2039,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2039\eplusout.sql,2026-04-21T15:22:09,10,52560,CORE_BOTTOM,241.0,10.17,1013.67,4982.19,244.88,68022.22222222766,0.0,01-JAN-00:10,0.0,63.80284,03-AUG-09:20,63802.84,1358.66,377405.5555555858,12.32041,16-APR-17:20,12320.41,160.04246,03-AUG-08:00,160042.46,361.75,100486.11111111914,0.16834,01-JAN-00:10,168.34,92.74299,12-JUL-11:00,92742.99,3,72.7623949020037,31.607284052645248,12.150083861924108,0.1666666666666666,240.99999999999503,0.1666666666666666,258.6666666666611,0.1666666666666666,10.166666666666664,0.1666666666666666,10.166666666666664,92.74984431963136,11.47551831279789,0.1683410486422979,26.67374354104686,377405.34872123273,160.04246124628116,43.08280236543926,12.32040518048041,160.04246124628116,43.08280236543926,12.32040518048041,99.83,27730.55555555777,0.0,01-JAN-00:10,0.0,28.39637,01-JUN-09:30,28396.37,5.34,1483.333333333452,0.0,01-JAN-00:10,0.0,54.309470000000005,27-MAR-06:10,54309.47,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,241.04,66955.5555555609,0.90875,30-JUL-17:20,908.75,25.00379,02-JAN-17:00,25003.79,30.5,17.759327435311945,0.6,100.0,71.02423896499239,10.0,26.330584654927897,14.163735883720644,-4.880799502608316,0.0155767514339287,0.0084667208696758,0.0012339625175578,27.177810142515263,24.8666492566082,23.465476229791804,26.608438637305635,25.369983731162943,24.015288503546955,26.88796053082489,25.11831649388564,23.74038236666938,73.89109042931335,43.38047827222583,6.568113565747757,4.619549252915225,71720.47883052318,27.71729551749135,8.187269272890761,0.0,0.0,0.0,0.0,0.0,0.0,27.177810142515263,24.8666492566082,23.465476229791804,4982.19,0.0,119.5551,6.6142,0.888,2,797.3,709.23,20.3029,0.0089308,0,4789,1874.08,623.54,1152.2,625,3,0,0,5,2,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2040,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2040\eplusout.sql,2026-04-21T15:22:13,10,52560,CORE_BOTTOM,248.67,7.0,1168.17,4982.19,277.26,77016.66666667283,0.0,01-JAN-00:10,0.0,63.33543,13-SEP-11:00,63335.43,1397.22,388116.6666666977,12.38322,02-APR-17:40,12383.22,205.75981,02-JAN-07:10,205759.81,402.55,111819.4444444534,0.16834,01-JAN-00:10,168.34,176.31945000000002,02-JAN-07:10,176319.45,3,72.7623949020037,31.53621453338613,12.146718909946616,0.1666666666666666,248.66666666666129,0.1666666666666666,269.83333333332905,0.1666666666666666,7.000000000000004,0.1666666666666666,10.499999999999996,176.32630181027267,12.769312939016183,0.1683410486422979,34.29330201489292,388116.42065820383,205.7598120893575,44.30552747239757,12.38321748497815,205.7598120893575,44.30552747239757,12.38321748497815,107.24,29788.88888889127,0.0,01-JAN-00:10,0.0,28.39637,08-JUN-14:00,28396.37,6.34,1761.1111111112518,0.0,01-JAN-00:10,0.0,171.40647,02-JAN-07:10,171406.47,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.8,66333.33333333864,0.90538,25-JUN-17:20,905.38,25.00379,02-JAN-17:00,25003.79,30.000000000000004,18.73184741248093,-0.3,100.0,66.41380327245054,11.0,25.59999084472656,14.506426449427584,-5.1725507049879,0.0152363728607978,0.0083168913022332,0.0017459391900907,27.085991770252868,24.88421771890359,19.454592134417744,26.501186527121707,25.4206182224086,19.44461734701253,26.791307015689963,25.152417970656277,19.45279706631784,100.00000000000009,42.5897923135068,11.112671831360045,4.428520757518215,74016.26630803596,26.57112454510929,8.449345468953878,0.0,1.279356922849384,3.555976624290187,7.676141537096302,0.0004059334045993,0.0,27.085991770252868,24.88421771890358,19.45459213441776,4982.19,0.0,122.1382,7.147,0.7913,1,495.26,762.67,19.8871,0.008877,0,3994,1961.92,699.27,1103.2,756,1,0,0,2,1,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2041,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2041\eplusout.sql,2026-04-21T15:22:16,10,52560,CORE_BOTTOM,334.5,3.5,1185.83,4982.19,295.12,81977.77777778433,0.0,01-JAN-00:10,0.0,64.94332,28-AUG-13:00,64943.32,1420.23,394508.3333333649,12.32026,02-APR-17:20,12320.26,160.03443,28-SEP-13:00,160034.43,425.3,118138.88888889836,0.16834,01-JAN-00:10,168.34,94.17152,28-AUG-13:00,94171.52,3,72.7623949020037,31.544327850163256,12.146718909946616,0.1666666666666666,334.50000000000307,0.1666666666666666,353.33333333333854,0.1666666666666666,3.4999999999999987,0.1666666666666666,3.4999999999999987,94.1783687449682,13.490889815968243,0.1683410486422979,26.67240446098554,394508.50675529614,160.03442676591322,45.03521766612687,12.320264410968196,160.03442676591322,45.03521766612687,12.320264410968196,113.88,31633.333333335864,0.0,01-JAN-00:10,0.0,28.39637,22-MAY-13:00,28396.37,4.6,1277.77777777788,0.0,01-JAN-00:10,0.0,55.37734,21-FEB-07:10,55377.34,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,239.06,66405.55555556087,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-17:00,25003.79,33.0,18.887843417047268,4.1,100.0,64.33676750380518,7.0,26.154673805256976,14.23235979433728,1.797477804844186,0.0167004681334675,0.0079997853620525,0.0011650255379877,27.222802450029075,24.913337538247152,23.22359784722025,27.196811335431768,25.45547634224825,23.73044637898532,26.957813327013945,25.18440694024781,23.477022113102784,76.01595965703703,40.879499356598025,6.0500012622764645,4.700101582323133,74177.42429713554,28.2006094939388,8.467742499672985,0.0,0.0,0.0,0.0,0.0,0.0,27.222802450029075,24.91333753824716,23.22359784722025,4982.19,0.0,240.6792,12.4615,0.9578,6,641.69,965.64,21.1726,0.00861475,0,4004,1956.54,673.27,1228.4,717,12,0,0,14,3,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2042,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2042\eplusout.sql,2026-04-21T15:22:20,10,52560,CORE_BOTTOM,221.5,13.5,1290.5,4982.19,263.3,73138.88888889474,0.0,01-JAN-00:10,0.0,63.38633,27-SEP-14:00,63386.33,1378.12,382811.1111111417,12.34367,23-APR-17:20,12343.67,159.28006,17-OCT-13:00,159280.06,380.31,105641.66666667513,0.16834,01-JAN-00:10,168.34,92.99366,02-JAN-07:10,92993.66,3,72.7623949020037,31.635596692680725,12.146718909946616,0.1666666666666666,221.4999999999961,0.1666666666666666,237.33333333332857,0.1666666666666666,13.499999999999986,0.1666666666666666,13.499999999999986,93.0005065561544,12.06423440282189,0.1683410486422979,26.546676333039827,382810.5203965531,159.28005799823896,43.699831095497785,12.343670507484417,159.28005799823896,43.699831095497785,12.343670507484417,99.05,27513.888888891088,0.0,01-JAN-00:10,0.0,28.39637,26-MAY-13:30,28396.37,6.25,1736.11111111125,0.0,01-JAN-00:10,0.0,89.59308999999999,02-JAN-07:10,89593.09,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,241.94,67205.55555556093,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-08:10,25003.79,31.5,17.85178843226785,1.9,100.0,72.28799467275495,10.0,25.09999084472656,14.45216113685068,-2.1006678203683524,0.0157315030903104,0.0086592407077094,0.0017398647573982,26.937591338410776,24.86875109113369,22.426220218544124,26.60743282482839,25.370049869344275,22.830969132947708,26.642907215373505,25.11940048023896,22.62859467574592,73.48975206978717,44.33357730919997,9.060517233059826,4.35982447406176,71824.82551915005,26.15894684437056,8.19918099533679,0.0,0.0,0.0,0.0,0.0,0.0,26.937591338410776,24.86875109113369,22.426220218544124,4982.19,0.0,102.8045,3.457,0.6429,0,709.74,655.74,20.2536,0.0091975,0,4950,1855.35,618.65,1141.7,643,3,0,0,4,3,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2043,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2043\eplusout.sql,2026-04-21T15:22:23,10,52560,CORE_BOTTOM,310.0,19.0,1199.5,4982.19,256.3,71194.44444445014,0.0,01-JAN-00:10,0.0,69.67360000000001,17-JUL-15:20,69673.6,1376.57,382380.5555555861,12.32877,11-JUN-17:20,12328.77,164.74228,27-NOV-16:50,164742.28,379.43,105397.22222223066,0.16834,01-JAN-00:10,168.34,95.3913,17-JUL-15:10,95391.3,3,72.7623949020037,31.61426601233324,12.146718909946612,0.1666666666666666,310.0000000000003,0.1666666666666666,328.3333333333357,0.1666666666666666,19.0,0.1666666666666666,19.0,95.39814963489542,12.036399060129355,0.1683410486422979,27.457045939108884,382379.8260347287,164.74227563465328,43.65066507245757,12.328766271138363,164.74227563465328,43.65066507245757,12.328766271138363,102.91,28586.1111111134,0.0,01-JAN-00:10,0.0,28.39637,31-JUL-13:20,28396.37,8.52,2366.666666666856,0.0,01-JAN-00:10,0.0,64.35352,21-FEB-07:10,64353.52,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,241.26,67016.66666667203,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-08:10,25003.79,33.9,17.50193398021316,4.1,100.0,72.81013127853882,10.0,27.499996256005872,14.050594690001626,1.0963323499610302,0.0168320560407458,0.0085430987583049,0.0016681433433616,27.251843944867574,24.830979157105716,23.05573486614688,27.371973053742245,25.31043009021608,23.53070997219386,27.095669835346943,25.07070462366074,23.29322241917037,76.01471699361446,43.812099065628,9.253665490961014,4.750676015119705,70233.92837946975,28.50405609071823,8.017571732816258,0.0,0.0,0.0,0.0,0.0,0.0,27.251843944867574,24.830979157105716,23.05573486614688,4982.19,0.0,235.0649,11.8154,1.0957,5,980.42,798.75,19.9135,0.0089775,0,5170,1883.9,663.33,1282.4,688,9,0,0,8,5,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2044,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2044\eplusout.sql,2026-04-21T15:22:27,10,52560,CORE_BOTTOM,319.17,7.83,1066.5,4982.19,257.53,71536.11111111683,0.0,01-JAN-00:10,0.0,64.06352,11-AUG-10:30,64063.52,1372.66,381294.4444444749,12.32758,18-JUN-17:40,12327.58,160.55522,11-AUG-08:00,160555.22,377.87,104963.88888889729,0.16834,01-JAN-00:10,168.34,93.18826,11-AUG-10:10,93188.26,3,72.7623949020037,31.539999556142728,12.146718909946616,0.1666666666666666,319.166666666668,0.1666666666666666,338.33333333333684,0.1666666666666666,7.833333333333338,0.1666666666666666,7.833333333333338,93.19511498600704,11.986776742036383,0.1683410486422979,26.759203808055,381294.5603719937,160.55522284832998,43.526776298174696,12.327583262661774,160.55522284832998,43.526776298174696,12.327583262661774,103.97,28880.555555557865,0.0,01-JAN-00:10,0.0,28.39637,02-AUG-09:50,28396.37,4.67,1297.222222222326,0.0,01-JAN-00:10,0.0,41.96421,23-JAN-07:10,41964.21,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,238.92,66366.66666667197,0.90538,25-JUN-17:20,905.38,25.00379,02-JAN-17:00,25003.79,32.6,18.13499524353121,4.3,100.0,68.40052321156773,9.0,27.0694273211394,14.12827996381205,1.0400245757802682,0.0154574438531571,0.0082849189793844,0.0019565770765321,27.22513833565794,24.89539533963616,23.579809068810825,26.714651652563653,25.419526770154352,24.199269762825576,26.954035835958518,25.15746105489504,23.918184670244564,74.00361538949144,42.3805010666217,10.700456885624538,4.686041353253581,73017.45789829182,28.116248119521487,8.335326244097242,0.0,0.0,0.0,0.0,0.0,0.0,27.22513833565794,24.89539533963616,23.579809068810825,4982.19,0.0,182.6652,12.6065,0.954,2,728.59,777.86,19.9288,0.00871023,0,4322,1954.47,705.69,1142.1,752,16,0,0,8,4,0
CORDEX_CMIP5_REMO2015_rcp85,office,Los_Angeles,2045,E:\00_research\03_freezethenstress\freeze-and-stress-main\epw_pipeline\energyplus_runner\results\office\Los_Angeles\2045\eplusout.sql,2026-04-21T15:22:30,10,52560,CORE_BOTTOM,325.17,2.67,968.0,4982.19,287.55,79875.00000000639,0.0,01-JAN-00:40,0.0,66.75366,10-JUL-15:10,66753.66,1410.49,391802.7777778091,12.33112,28-MAY-17:30,12331.12,159.33296,29-AUG-13:00,159332.96,415.38,115383.33333334255,0.16857,28-MAY-17:30,168.57,94.18784,10-JUL-15:10,94187.84,3,72.7623949020037,31.54989380782905,12.146718909946616,0.1666666666666666,325.1666666666687,0.1666666666666666,346.6666666666711,0.1666666666666666,2.666666666666666,0.1666666666666666,2.666666666666666,94.19468559524994,13.176298704715917,0.1685705056133555,26.55549403930141,391801.446409864,159.33296423580848,44.726192512540045,12.33111716691947,159.33296423580848,44.726192512540045,12.33111716691947,113.19,31441.66666666918,0.0,01-JAN-00:40,0.0,28.39637,05-JUL-08:40,28396.37,2.95,819.44444444451,0.0,01-JAN-00:10,0.0,34.931290000000004,03-APR-06:10,34931.29,705.43,195952.77777779344,11.24134,01-JAN-00:10,11241.34,45.8647,02-JAN-08:10,45864.7,239.23,66452.77777778309,0.90538,16-JUL-17:20,905.38,25.00379,02-JAN-17:00,25003.79,32.1,19.0926759893455,6.3,100.0,62.80654490106545,8.0,25.82917496071177,14.256958042527808,1.2225020352178453,0.0148263066248548,0.0079958143238077,0.0015528509003107,27.21130213299296,24.91437827371163,23.653070419877515,26.695256084825,25.470593645493327,24.35082560863597,26.948925544477905,25.192485959602116,24.00891991557779,71.59377744320511,40.89813251426821,7.749370782917204,4.685549216231848,74975.85626310503,28.113295297391087,8.558887701267773,0.0,0.0,0.0,0.0,0.0,0.0,27.21130213299296,24.91437827371163,23.653070419877515,4982.19,0.0,189.9806,12.1711,0.9489,2,580.17,978.91,22.4848,0.00849282,0,3759,1947.51,649.68,1151.2,678,14,0,0,16,2,0
